equipment_id,hospital_id,equipment_name,manufacturer,purchase_date,maintenance_due,status,cost,source_file
1522,16,Operating Table,Fresenius,2023-06-19,2024-12-01,Under Maintenance,24699188.03,equipment.csv
1523,16,Ultrasound Machine,Dräger,2016-08-19,2018-04-06,Operational,18520405.96,equipment.csv
1524,16,Patient Monitor,Siemens,2015-06-16,2017-04-26,Operational,17084595.56,equipment.csv
1525,16,Dialysis Machine,Medtronic,2013-03-09,2013-09-21,Operational,15836144.84,equipment.csv
1526,16,ECG Machine,Dräger,2017-03-15,2018-07-03,Operational,22386663.62,equipment.csv
1527,16,ECG Machine,Philips,2023-03-25,2023-10-02,Operational,8952247.51,equipment.csv
1528,16,Dialysis Machine,Baxter,2017-06-11,2018-03-26,Under Maintenance,2555443.83,equipment.csv
1529,16,MRI Scanner,Fresenius,2013-12-02,2015-01-06,Operational,3145561.4,equipment.csv
1530,16,Oxygen Concentrator,Medtronic,2014-01-08,2015-04-04,Out of Service,3266054.35,equipment.csv
1531,16,Oxygen Concentrator,Fresenius,2011-12-21,2012-11-21,Operational,16469922.85,equipment.csv
1532,16,Incubator,GE Healthcare,2024-03-22,2025-06-02,Out of Service,16606226.72,equipment.csv
1533,16,Ventilator,Baxter,2019-09-23,2021-08-02,Under Maintenance,18788553.11,equipment.csv
1534,16,Oxygen Concentrator,Fresenius,2024-12-27,2026-08-21,Operational,11098848.75,equipment.csv
1535,16,Oxygen Concentrator,Philips,2023-10-19,2024-11-21,Under Maintenance,4660073.64,equipment.csv
1536,16,X-Ray Machine,Baxter,2014-11-30,2016-06-12,Operational,6683145.55,equipment.csv
1537,16,Ultrasound Machine,Medtronic,2014-01-13,2015-02-04,Out of Service,3933491.43,equipment.csv
1538,16,Oxygen Concentrator,Baxter,2020-05-23,2021-06-12,Operational,35256.44,equipment.csv
1539,16,Patient Monitor,Baxter,2016-04-01,2017-10-20,Operational,9959210.83,equipment.csv
1540,16,Anesthesia Machine,Philips,2015-11-14,2016-11-11,Operational,22302198.04,equipment.csv
1541,16,Incubator,Baxter,2019-05-19,2020-08-18,Operational,1726213.72,equipment.csv
1542,16,Hospital Bed,Medtronic,2026-03-01,2027-08-30,Under Maintenance,16775225.33,equipment.csv
1543,16,Oxygen Concentrator,Philips,2020-02-13,2020-10-04,Out of Service,5914120.55,equipment.csv
1544,16,Incubator,Philips,2020-02-03,2020-09-15,Operational,12253694.58,equipment.csv
1545,16,Oxygen Concentrator,Medtronic,2014-07-29,2016-06-04,Operational,16943418.76,equipment.csv
1546,16,Oxygen Concentrator,Mindray,2022-08-01,2024-01-13,Under Maintenance,9400566.9,equipment.csv
1547,16,Infusion Pump,Siemens,2018-10-10,2019-09-26,Operational,17370606.53,equipment.csv
1548,16,MRI Scanner,Baxter,2023-06-19,2025-06-11,Operational,17563284.53,equipment.csv
1549,16,CT Scanner,Dräger,2014-08-13,2016-04-09,Out of Service,17184890.56,equipment.csv
1550,16,Ventilator,Fresenius,2021-04-27,2022-03-11,Under Maintenance,998887.76,equipment.csv
1551,16,Patient Monitor,GE Healthcare,2018-02-05,2018-08-26,Operational,20544617.29,equipment.csv
1552,16,Hospital Bed,Baxter,2014-11-06,2016-02-01,Under Maintenance,2526440.77,equipment.csv
1553,17,Dialysis Machine,Siemens,2014-02-07,2014-10-02,Under Maintenance,16424785.78,equipment.csv
1554,17,Ultrasound Machine,GE Healthcare,2014-06-26,2015-07-29,Under Maintenance,1610610.01,equipment.csv
1555,17,CT Scanner,Siemens,2013-09-17,2015-08-06,Operational,24650763.09,equipment.csv
1556,17,Defibrillator,Mindray,2018-03-23,2019-07-29,Out of Service,17505446.38,equipment.csv
1557,17,CT Scanner,Fresenius,2023-03-31,2023-11-22,Out of Service,14966557.11,equipment.csv
1558,17,CT Scanner,GE Healthcare,2013-09-27,2014-10-17,Under Maintenance,21319993.89,equipment.csv
1559,17,MRI Scanner,Fresenius,2023-12-10,2025-08-10,Operational,5073430.55,equipment.csv
1560,17,Ventilator,Fresenius,2024-01-27,2025-04-20,Under Maintenance,21286969.97,equipment.csv
1561,17,Anesthesia Machine,Fresenius,2023-09-05,2024-05-24,Out of Service,18681546.18,equipment.csv
1562,17,Dialysis Machine,GE Healthcare,2025-06-03,2026-05-05,Under Maintenance,4067033.58,equipment.csv
1563,17,Ultrasound Machine,Siemens,2012-08-05,2013-08-14,Operational,14136897.17,equipment.csv
1564,17,X-Ray Machine,Medtronic,2013-01-18,2014-10-23,Operational,6358043.45,equipment.csv
1565,17,Patient Monitor,Philips,2012-05-21,2013-10-24,Operational,358461.76,equipment.csv
1566,17,CT Scanner,Siemens,2013-10-05,2015-03-05,Out of Service,10011004.07,equipment.csv
1567,17,Anesthesia Machine,Philips,2017-12-19,2019-09-23,Out of Service,1756844.77,equipment.csv
1568,17,MRI Scanner,Baxter,2020-08-02,2021-11-13,Under Maintenance,20389453.26,equipment.csv
1569,17,X-Ray Machine,GE Healthcare,2020-08-17,2021-06-05,Operational,13820994.8,equipment.csv
1570,17,CT Scanner,Baxter,2025-01-10,2026-09-10,Out of Service,24996611.81,equipment.csv
1571,17,Ultrasound Machine,Fresenius,2021-12-29,2022-11-06,Under Maintenance,5971682.8,equipment.csv
1572,17,Incubator,Dräger,2021-02-11,2022-12-07,Under Maintenance,24062041.74,equipment.csv
1573,17,Ventilator,Mindray,2016-11-22,2018-05-31,Out of Service,21070361.42,equipment.csv
1574,17,X-Ray Machine,GE Healthcare,2014-12-13,2016-11-26,Out of Service,18388651.3,equipment.csv
1575,17,Infusion Pump,Siemens,2025-12-01,2027-11-09,Operational,11850138.18,equipment.csv
1576,17,Infusion Pump,Dräger,2022-02-03,2023-09-13,Under Maintenance,2364339.54,equipment.csv
1577,17,Ultrasound Machine,Philips,2025-12-25,2026-07-14,Operational,16654411.46,equipment.csv
1578,17,Patient Monitor,Mindray,2016-12-25,2018-11-15,Under Maintenance,8675529.18,equipment.csv
1579,17,Ventilator,Baxter,2012-06-26,2014-01-31,Under Maintenance,6985289.86,equipment.csv
1580,17,Operating Table,Baxter,2021-07-16,2023-02-10,Operational,4801312.78,equipment.csv
1581,17,Dialysis Machine,Fresenius,2016-01-16,2016-09-17,Out of Service,8196725.05,equipment.csv
1582,17,Ventilator,Siemens,2015-11-02,2017-10-24,Under Maintenance,10747798.35,equipment.csv
1583,17,Dialysis Machine,Baxter,2025-02-01,2025-10-25,Under Maintenance,23417314.94,equipment.csv
1584,17,Dialysis Machine,Siemens,2017-01-12,2018-03-25,Operational,15200161.05,equipment.csv
1585,17,Defibrillator,Fresenius,2017-11-25,2019-06-20,Under Maintenance,12664425.32,equipment.csv
1586,17,Patient Monitor,Dräger,2021-05-27,2023-03-06,Operational,10121942.62,equipment.csv
1587,17,Ventilator,GE Healthcare,2025-03-18,2026-08-28,Out of Service,14657904.37,equipment.csv
1588,17,Oxygen Concentrator,Baxter,2014-05-13,2015-08-14,Out of Service,1090087.36,equipment.csv
1589,17,MRI Scanner,Fresenius,2017-12-25,2019-10-03,Operational,16858354.32,equipment.csv
1590,17,ECG Machine,GE Healthcare,2018-08-27,2020-07-04,Operational,22339808.64,equipment.csv
1591,17,X-Ray Machine,Fresenius,2012-01-03,2012-11-19,Operational,17390750.35,equipment.csv
1592,17,Infusion Pump,GE Healthcare,2013-05-27,2014-06-06,Operational,8360201.17,equipment.csv
1593,17,CT Scanner,Siemens,2014-02-14,2015-01-05,Under Maintenance,5634490.13,equipment.csv
1594,17,Oxygen Concentrator,GE Healthcare,2021-06-28,2023-03-05,Under Maintenance,1687944.61,equipment.csv
1595,17,Ventilator,GE Healthcare,2026-03-01,2027-11-21,Out of Service,14360946.8,equipment.csv
1596,17,Ventilator,Fresenius,2019-02-25,2020-10-05,Operational,22693116.28,equipment.csv
1597,17,Infusion Pump,Siemens,2016-08-03,2018-04-29,Out of Service,7243822.28,equipment.csv
1598,17,MRI Scanner,Dräger,2024-02-24,2025-05-27,Out of Service,24105907.48,equipment.csv
1599,17,Operating Table,Siemens,2017-07-29,2018-06-28,Out of Service,11685114.07,equipment.csv
1600,17,Ultrasound Machine,Baxter,2023-11-09,2024-09-07,Operational,12320739.81,equipment.csv
1601,17,Ultrasound Machine,Fresenius,2018-11-16,2020-02-21,Under Maintenance,20389553.27,equipment.csv
1602,17,Defibrillator,Siemens,2018-12-22,2019-09-12,Operational,10680267.83,equipment.csv
1603,17,Hospital Bed,Siemens,2019-08-23,2021-03-22,Operational,20941983.92,equipment.csv
1604,17,MRI Scanner,GE Healthcare,2022-12-15,2023-12-11,Out of Service,794465.81,equipment.csv
1605,17,Defibrillator,GE Healthcare,2016-12-30,2018-08-20,Under Maintenance,16628209.93,equipment.csv
1606,17,Operating Table,Mindray,2012-12-04,2013-10-16,Operational,18857460.27,equipment.csv
1607,17,Defibrillator,GE Healthcare,2024-05-20,2025-02-19,Operational,18640334.86,equipment.csv
1608,17,MRI Scanner,Siemens,2020-03-19,2021-01-01,Under Maintenance,14604242.51,equipment.csv
1609,17,Infusion Pump,Baxter,2015-01-20,2015-11-23,Operational,379638.38,equipment.csv
1610,17,Operating Table,Dräger,2018-09-20,2020-07-22,Operational,5786707.29,equipment.csv
1611,17,MRI Scanner,Siemens,2021-02-17,2021-08-28,Operational,24673082.5,equipment.csv
1612,17,CT Scanner,Philips,2018-01-19,2019-05-27,Out of Service,14216809.63,equipment.csv
1613,17,Patient Monitor,Mindray,2026-05-21,2027-07-20,Out of Service,20364327.67,equipment.csv
1614,17,Defibrillator,Philips,2024-11-10,2025-08-04,Under Maintenance,14691590.92,equipment.csv
1615,17,ECG Machine,Philips,2021-09-09,2023-04-06,Out of Service,8051139.84,equipment.csv
1616,17,Incubator,Fresenius,2016-04-13,2017-07-15,Operational,8816508.45,equipment.csv
1617,17,Ventilator,GE Healthcare,2024-04-08,2025-12-06,Out of Service,7624998.31,equipment.csv
1618,17,Patient Monitor,Fresenius,2025-07-13,2026-05-30,Out of Service,18557971.61,equipment.csv
1619,17,Infusion Pump,GE Healthcare,2018-12-22,2020-12-13,Under Maintenance,1739429.21,equipment.csv
1620,17,Oxygen Concentrator,Baxter,2012-12-29,2014-06-29,Operational,21216448.07,equipment.csv
1621,17,X-Ray Machine,Philips,2012-11-30,2014-06-12,Under Maintenance,12441766.55,equipment.csv
1622,17,Ultrasound Machine,Dräger,2012-03-14,2012-12-22,Operational,1598058.93,equipment.csv
1623,17,Anesthesia Machine,Fresenius,2012-03-22,2013-07-08,Out of Service,13946665.03,equipment.csv
1624,17,Patient Monitor,Dräger,2016-08-17,2017-04-04,Under Maintenance,3177809.92,equipment.csv
1625,17,Infusion Pump,Mindray,2017-11-24,2019-10-09,Out of Service,21424739.4,equipment.csv
1626,17,Patient Monitor,Baxter,2023-12-18,2024-06-27,Operational,11945047.24,equipment.csv
1627,17,Infusion Pump,Philips,2018-08-11,2019-09-14,Operational,14888345.99,equipment.csv
1628,17,Oxygen Concentrator,Fresenius,2026-05-22,2027-08-07,Operational,3460149.71,equipment.csv
1629,17,Oxygen Concentrator,Mindray,2020-03-05,2021-01-10,Out of Service,3553375.16,equipment.csv
1630,17,Defibrillator,Medtronic,2021-11-06,2023-06-17,Under Maintenance,9341422.52,equipment.csv
1631,17,X-Ray Machine,Mindray,2014-01-27,2015-09-24,Under Maintenance,15204360.34,equipment.csv
1632,17,Ventilator,Mindray,2026-01-10,2026-08-29,Under Maintenance,13517263.48,equipment.csv
1633,17,Ultrasound Machine,Fresenius,2021-05-19,2023-02-20,Out of Service,18400854.17,equipment.csv
1634,17,Operating Table,Medtronic,2022-12-28,2023-12-04,Under Maintenance,9670578.14,equipment.csv
1635,17,X-Ray Machine,Philips,2021-02-04,2022-12-13,Under Maintenance,4020937.08,equipment.csv
1636,17,ECG Machine,Baxter,2018-10-26,2019-12-15,Operational,335495.34,equipment.csv
1637,17,CT Scanner,Fresenius,2016-03-15,2017-02-03,Out of Service,16063812.91,equipment.csv
1638,17,X-Ray Machine,Philips,2011-08-12,2013-04-04,Out of Service,11869493.72,equipment.csv
1639,17,MRI Scanner,Siemens,2017-05-04,2018-01-06,Out of Service,9808741.13,equipment.csv
1640,17,Anesthesia Machine,Philips,2014-11-13,2016-09-02,Out of Service,17747672.43,equipment.csv
1641,17,Anesthesia Machine,Dräger,2019-09-12,2021-07-10,Out of Service,16926533.6,equipment.csv
1642,18,Patient Monitor,Siemens,2024-05-14,2025-02-10,Out of Service,12076209.38,equipment.csv
1643,18,CT Scanner,Fresenius,2024-12-08,2025-06-18,Operational,9914835.68,equipment.csv
1644,18,Ventilator,Fresenius,2016-05-24,2017-01-12,Operational,180004.53,equipment.csv
1645,18,ECG Machine,Mindray,2017-05-19,2017-11-24,Operational,22223356.34,equipment.csv
1646,18,Incubator,Mindray,2012-01-18,2012-09-17,Out of Service,7573522.52,equipment.csv
1647,18,CT Scanner,Medtronic,2015-12-25,2016-11-27,Operational,7166444.5,equipment.csv
1648,18,Patient Monitor,Philips,2020-10-05,2022-02-15,Operational,13926052.6,equipment.csv
1649,18,Defibrillator,Fresenius,2026-03-24,2027-10-16,Under Maintenance,14374417.5,equipment.csv
1650,18,Incubator,Fresenius,2014-02-18,2015-10-26,Operational,20249005.29,equipment.csv
1651,18,Infusion Pump,Mindray,2015-04-14,2016-07-13,Operational,24564964.49,equipment.csv
1652,18,Ventilator,Fresenius,2018-09-23,2019-06-28,Under Maintenance,11684867.22,equipment.csv
1653,18,Anesthesia Machine,Mindray,2013-10-17,2014-10-15,Out of Service,15163213.24,equipment.csv
1654,18,CT Scanner,Mindray,2014-12-19,2016-05-29,Operational,21706410.28,equipment.csv
1655,18,Defibrillator,Siemens,2023-11-27,2025-02-23,Out of Service,24907556.45,equipment.csv
1656,18,MRI Scanner,Medtronic,2025-05-20,2027-01-02,Operational,8852886.79,equipment.csv
1657,18,Anesthesia Machine,Dräger,2015-09-24,2017-07-21,Under Maintenance,17438222.68,equipment.csv
1658,18,Operating Table,Baxter,2019-09-02,2020-03-06,Out of Service,12092446.13,equipment.csv
1659,18,Ventilator,Baxter,2013-06-04,2014-06-17,Operational,12661421.26,equipment.csv
1660,18,Defibrillator,Baxter,2025-08-02,2026-07-10,Out of Service,12526127.75,equipment.csv
1661,18,MRI Scanner,Siemens,2014-07-24,2016-05-04,Operational,6316275.69,equipment.csv
1662,18,Infusion Pump,Siemens,2022-10-03,2024-04-25,Out of Service,6350354.47,equipment.csv
1663,18,Operating Table,Mindray,2016-07-18,2017-11-18,Out of Service,11534221.19,equipment.csv
1664,18,Ventilator,Dräger,2024-11-04,2026-08-16,Out of Service,12741852.04,equipment.csv
1665,18,ECG Machine,GE Healthcare,2019-02-07,2020-09-23,Under Maintenance,2357644.76,equipment.csv
1666,18,Ventilator,Siemens,2019-12-11,2020-11-21,Out of Service,24016257.39,equipment.csv
1667,18,Dialysis Machine,Philips,2013-06-24,2015-02-14,Operational,668925.15,equipment.csv
1668,18,Hospital Bed,Siemens,2025-04-18,2026-06-11,Out of Service,11171509.94,equipment.csv
1669,18,X-Ray Machine,Medtronic,2015-10-12,2016-06-20,Under Maintenance,1601314.66,equipment.csv
1670,18,Defibrillator,Dräger,2023-11-07,2024-10-05,Out of Service,7489409.72,equipment.csv
1671,18,X-Ray Machine,GE Healthcare,2015-08-25,2016-11-11,Under Maintenance,22375766.11,equipment.csv
1672,18,Ventilator,Siemens,2020-11-10,2022-07-22,Under Maintenance,15837166.96,equipment.csv
1673,18,Oxygen Concentrator,Siemens,2018-03-11,2019-06-09,Under Maintenance,14760793.57,equipment.csv
1674,18,CT Scanner,GE Healthcare,2019-04-21,2021-04-13,Operational,10512991.46,equipment.csv
1675,18,X-Ray Machine,Fresenius,2018-11-16,2020-11-07,Operational,1299823.0,equipment.csv
1676,18,Ultrasound Machine,GE Healthcare,2018-09-05,2019-06-06,Operational,19654825.54,equipment.csv
1677,18,MRI Scanner,Dräger,2015-02-21,2016-02-28,Under Maintenance,3329821.38,equipment.csv
1678,18,Defibrillator,Siemens,2025-05-31,2026-06-16,Under Maintenance,24107496.63,equipment.csv
1679,18,Oxygen Concentrator,Dräger,2021-10-27,2023-09-03,Out of Service,5450201.48,equipment.csv
1680,18,ECG Machine,GE Healthcare,2014-05-17,2015-08-06,Out of Service,12512954.14,equipment.csv
1681,18,Ventilator,Medtronic,2023-11-24,2024-08-21,Under Maintenance,19630805.1,equipment.csv
1682,18,Dialysis Machine,Medtronic,2012-05-07,2013-06-28,Out of Service,4728455.6,equipment.csv
1683,18,Operating Table,Medtronic,2020-08-20,2021-11-04,Operational,19898940.59,equipment.csv
1684,18,CT Scanner,Baxter,2022-10-17,2023-10-23,Under Maintenance,24629290.93,equipment.csv
1685,18,Dialysis Machine,Mindray,2025-03-27,2026-05-23,Out of Service,8555155.54,equipment.csv
1686,18,X-Ray Machine,GE Healthcare,2012-06-01,2013-09-21,Out of Service,23376029.34,equipment.csv
1687,18,X-Ray Machine,Fresenius,2013-04-15,2014-07-15,Out of Service,6975729.01,equipment.csv
1688,18,Defibrillator,Siemens,2015-02-22,2015-09-29,Under Maintenance,4574298.24,equipment.csv
1689,18,ECG Machine,GE Healthcare,2018-09-02,2020-04-01,Under Maintenance,3869218.72,equipment.csv
1690,18,Infusion Pump,Mindray,2014-07-06,2016-04-01,Operational,22386018.28,equipment.csv
1691,18,Patient Monitor,Mindray,2017-01-02,2017-12-13,Out of Service,9517982.24,equipment.csv
1692,18,Incubator,Siemens,2012-12-15,2013-10-26,Operational,15182368.3,equipment.csv
1693,18,Defibrillator,Dräger,2019-11-08,2021-01-12,Under Maintenance,22536052.15,equipment.csv
1694,18,MRI Scanner,Medtronic,2026-04-17,2027-10-01,Operational,5644295.5,equipment.csv
1695,18,Oxygen Concentrator,Medtronic,2025-02-07,2026-08-28,Out of Service,10387896.68,equipment.csv
1696,18,Oxygen Concentrator,Fresenius,2021-10-17,2023-10-10,Operational,10009824.22,equipment.csv
1697,18,Patient Monitor,Siemens,2021-04-14,2022-08-29,Out of Service,16869689.53,equipment.csv
1698,18,Operating Table,Dräger,2017-01-15,2017-10-14,Out of Service,20681152.6,equipment.csv
1699,18,Incubator,Mindray,2022-07-01,2023-12-02,Out of Service,23678429.87,equipment.csv
1700,18,CT Scanner,Dräger,2015-08-27,2016-12-19,Out of Service,9358551.72,equipment.csv
1701,18,Operating Table,Mindray,2013-04-01,2015-03-21,Out of Service,1324567.82,equipment.csv
1702,18,Dialysis Machine,Dräger,2016-01-27,2016-08-22,Under Maintenance,20262410.64,equipment.csv
1703,18,CT Scanner,Fresenius,2024-09-08,2025-05-17,Operational,10655613.04,equipment.csv
1704,18,Ventilator,GE Healthcare,2021-01-08,2021-09-18,Under Maintenance,1746088.76,equipment.csv
1705,18,X-Ray Machine,Mindray,2018-10-13,2019-07-04,Under Maintenance,3756333.79,equipment.csv
1706,18,Ventilator,Fresenius,2024-01-24,2024-12-11,Operational,22288258.55,equipment.csv
1707,18,Patient Monitor,GE Healthcare,2021-02-01,2021-10-23,Out of Service,22842244.02,equipment.csv
1708,18,Anesthesia Machine,Baxter,2015-05-11,2016-02-05,Operational,7535993.5,equipment.csv
1709,18,ECG Machine,Siemens,2026-01-01,2026-12-03,Under Maintenance,19126372.57,equipment.csv
1710,18,X-Ray Machine,Philips,2021-10-13,2022-04-19,Under Maintenance,21836996.19,equipment.csv
1711,18,Operating Table,Mindray,2024-02-10,2025-06-01,Operational,7171951.56,equipment.csv
1712,18,Ultrasound Machine,Baxter,2017-12-08,2019-11-22,Operational,12975485.95,equipment.csv
1713,18,Hospital Bed,Philips,2025-06-21,2026-12-31,Operational,5714036.28,equipment.csv
1714,18,CT Scanner,Fresenius,2024-12-22,2026-09-16,Under Maintenance,2358869.44,equipment.csv
1715,18,CT Scanner,Medtronic,2016-01-01,2017-01-25,Out of Service,14208805.12,equipment.csv
1716,18,MRI Scanner,Baxter,2012-04-22,2014-03-24,Out of Service,5092188.85,equipment.csv
1717,18,ECG Machine,Medtronic,2023-07-23,2025-05-21,Out of Service,23261590.1,equipment.csv
1718,18,Operating Table,Philips,2022-11-24,2024-11-15,Under Maintenance,16222900.16,equipment.csv
1719,18,Defibrillator,Philips,2017-08-19,2018-05-16,Operational,20494891.98,equipment.csv
1720,18,MRI Scanner,Mindray,2023-09-03,2024-09-30,Operational,9697623.18,equipment.csv
1721,18,Ventilator,Philips,2016-10-19,2018-08-13,Out of Service,8124476.92,equipment.csv
1722,18,Defibrillator,Fresenius,2016-09-12,2017-06-27,Under Maintenance,8697826.03,equipment.csv
1723,18,ECG Machine,Medtronic,2013-05-26,2013-11-27,Out of Service,24225059.4,equipment.csv
1724,18,Hospital Bed,Philips,2023-11-06,2024-12-13,Under Maintenance,20088429.06,equipment.csv
1725,18,MRI Scanner,GE Healthcare,2014-05-20,2016-04-03,Operational,4656665.87,equipment.csv
1726,18,MRI Scanner,Dräger,2020-08-31,2021-10-01,Under Maintenance,10258473.18,equipment.csv
1727,18,Incubator,Fresenius,2016-12-31,2018-01-19,Out of Service,8647827.92,equipment.csv
1728,18,Hospital Bed,Mindray,2022-02-04,2022-08-23,Out of Service,6509438.54,equipment.csv
1729,18,Dialysis Machine,Fresenius,2012-01-03,2013-04-05,Out of Service,22832698.26,equipment.csv
1730,18,Oxygen Concentrator,Dräger,2025-03-12,2026-05-02,Under Maintenance,20798567.87,equipment.csv
