inventory_id,hospital_id,medication_id,quantity_available,reorder_level,supplier,last_stock_update,source_file
3516,16,273,4443,180,Surgipharm,2026-04-30,pharmacy_inventory.csv
3517,16,115,1851,205,Lab & Allied,2026-03-31,pharmacy_inventory.csv
3518,16,265,3243,200,Surgipharm,2026-04-16,pharmacy_inventory.csv
3519,16,124,3106,421,KEMSA,2026-04-19,pharmacy_inventory.csv
3520,16,133,4846,395,Phillips Healthcare,2026-06-08,pharmacy_inventory.csv
3521,16,85,1606,209,Revital Healthcare,2026-05-09,pharmacy_inventory.csv
3522,16,116,216,488,Lab & Allied,2026-05-21,pharmacy_inventory.csv
3523,16,292,737,494,Revital Healthcare,2026-06-25,pharmacy_inventory.csv
3524,16,162,379,436,Lab & Allied,2026-06-11,pharmacy_inventory.csv
3525,16,97,631,387,Harleys Limited,2026-06-14,pharmacy_inventory.csv
3526,16,150,522,331,KEMSA,2026-04-27,pharmacy_inventory.csv
3527,16,41,3514,395,Harleys Limited,2026-06-16,pharmacy_inventory.csv
3528,16,58,4904,189,Medisel Kenya,2026-03-31,pharmacy_inventory.csv
3529,16,299,1562,160,Medisel Kenya,2026-04-24,pharmacy_inventory.csv
3530,16,192,4186,297,Surgipharm,2026-05-30,pharmacy_inventory.csv
3531,16,62,3383,345,Mission for Essential Drugs,2026-06-24,pharmacy_inventory.csv
3532,16,243,3188,337,Phillips Healthcare,2026-05-21,pharmacy_inventory.csv
3533,16,122,4736,303,Phillips Healthcare,2026-04-24,pharmacy_inventory.csv
3534,16,246,1859,129,Surgipharm,2026-06-07,pharmacy_inventory.csv
3535,16,260,136,429,Surgipharm,2026-05-16,pharmacy_inventory.csv
3536,16,21,2628,224,Medisel Kenya,2026-04-30,pharmacy_inventory.csv
3537,16,277,4893,393,Lab & Allied,2026-05-09,pharmacy_inventory.csv
3538,16,130,3760,335,KEMSA,2026-05-29,pharmacy_inventory.csv
3539,16,182,1710,345,Mission for Essential Drugs,2026-06-09,pharmacy_inventory.csv
3540,16,188,4832,300,KEMSA,2026-04-08,pharmacy_inventory.csv
3541,16,73,1082,419,Surgipharm,2026-06-26,pharmacy_inventory.csv
3542,16,263,867,276,Medisel Kenya,2026-04-11,pharmacy_inventory.csv
3543,16,256,361,100,KEMSA,2026-05-17,pharmacy_inventory.csv
3544,16,152,564,267,Medisel Kenya,2026-05-10,pharmacy_inventory.csv
3545,16,163,595,332,Lab & Allied,2026-03-31,pharmacy_inventory.csv
3546,16,247,166,162,Medisel Kenya,2026-06-24,pharmacy_inventory.csv
3547,16,22,530,488,Harleys Limited,2026-04-16,pharmacy_inventory.csv
3548,16,161,1272,474,Surgipharm,2026-06-12,pharmacy_inventory.csv
3549,16,294,3163,431,Surgipharm,2026-05-23,pharmacy_inventory.csv
3550,16,54,2486,362,Harleys Limited,2026-05-10,pharmacy_inventory.csv
3551,16,129,3857,359,Revital Healthcare,2026-06-27,pharmacy_inventory.csv
3552,16,194,4017,152,Lab & Allied,2026-04-06,pharmacy_inventory.csv
3553,16,32,3767,287,Harleys Limited,2026-06-19,pharmacy_inventory.csv
3554,16,78,2792,252,KEMSA,2026-04-30,pharmacy_inventory.csv
3555,16,187,2705,239,Revital Healthcare,2026-04-07,pharmacy_inventory.csv
3556,16,276,2869,106,Harleys Limited,2026-06-13,pharmacy_inventory.csv
3557,16,197,1327,370,Mission for Essential Drugs,2026-06-07,pharmacy_inventory.csv
3558,16,298,924,191,Harleys Limited,2026-04-06,pharmacy_inventory.csv
3559,16,193,3014,407,Medisel Kenya,2026-04-11,pharmacy_inventory.csv
3560,16,81,4782,401,Harleys Limited,2026-05-01,pharmacy_inventory.csv
3561,16,56,3986,140,Lab & Allied,2026-05-14,pharmacy_inventory.csv
3562,16,111,499,385,Surgipharm,2026-04-19,pharmacy_inventory.csv
3563,16,1,3078,106,Surgipharm,2026-06-05,pharmacy_inventory.csv
3564,16,222,2125,121,Surgipharm,2026-04-04,pharmacy_inventory.csv
3565,16,49,313,499,Mission for Essential Drugs,2026-05-23,pharmacy_inventory.csv
3566,16,135,4301,428,Revital Healthcare,2026-06-20,pharmacy_inventory.csv
3567,16,118,569,248,Harleys Limited,2026-05-22,pharmacy_inventory.csv
3568,16,102,3486,231,Harleys Limited,2026-06-21,pharmacy_inventory.csv
3569,16,291,2254,461,Mission for Essential Drugs,2026-05-29,pharmacy_inventory.csv
3570,16,86,4186,390,Harleys Limited,2026-04-02,pharmacy_inventory.csv
3571,16,3,4421,475,Phillips Healthcare,2026-04-19,pharmacy_inventory.csv
3572,16,23,4930,222,Phillips Healthcare,2026-05-02,pharmacy_inventory.csv
3573,16,227,483,154,Mission for Essential Drugs,2026-04-14,pharmacy_inventory.csv
3574,16,293,1198,210,Revital Healthcare,2026-04-07,pharmacy_inventory.csv
3575,16,166,1671,335,Harleys Limited,2026-05-28,pharmacy_inventory.csv
3576,16,120,3688,377,Mission for Essential Drugs,2026-04-09,pharmacy_inventory.csv
3577,16,264,198,290,Surgipharm,2026-04-21,pharmacy_inventory.csv
3578,16,142,2974,460,Harleys Limited,2026-06-13,pharmacy_inventory.csv
3579,16,167,4539,450,Revital Healthcare,2026-04-07,pharmacy_inventory.csv
3580,16,201,964,309,Revital Healthcare,2026-04-04,pharmacy_inventory.csv
3581,16,205,3348,289,Revital Healthcare,2026-06-09,pharmacy_inventory.csv
3582,16,143,1960,475,Medisel Kenya,2026-06-22,pharmacy_inventory.csv
3583,16,39,2811,416,Harleys Limited,2026-04-30,pharmacy_inventory.csv
3584,16,17,496,285,Harleys Limited,2026-06-15,pharmacy_inventory.csv
3585,16,278,2458,141,Revital Healthcare,2026-05-28,pharmacy_inventory.csv
3586,16,90,4633,400,Mission for Essential Drugs,2026-06-12,pharmacy_inventory.csv
3587,16,110,3693,426,KEMSA,2026-06-01,pharmacy_inventory.csv
3588,16,186,1885,134,Lab & Allied,2026-06-07,pharmacy_inventory.csv
3589,16,168,79,126,Lab & Allied,2026-04-30,pharmacy_inventory.csv
3590,16,268,3625,470,Phillips Healthcare,2026-05-01,pharmacy_inventory.csv
3591,16,262,783,454,KEMSA,2026-06-05,pharmacy_inventory.csv
3592,16,217,173,449,Harleys Limited,2026-04-25,pharmacy_inventory.csv
3593,16,26,3525,325,KEMSA,2026-05-08,pharmacy_inventory.csv
3594,16,160,3017,300,Medisel Kenya,2026-04-03,pharmacy_inventory.csv
3595,16,199,4445,118,KEMSA,2026-05-08,pharmacy_inventory.csv
3596,16,240,533,195,Medisel Kenya,2026-06-04,pharmacy_inventory.csv
3597,16,88,3926,199,Harleys Limited,2026-04-10,pharmacy_inventory.csv
3598,16,155,1657,429,Medisel Kenya,2026-05-24,pharmacy_inventory.csv
3599,16,79,150,181,Revital Healthcare,2026-05-02,pharmacy_inventory.csv
3600,16,43,654,376,Revital Healthcare,2026-05-13,pharmacy_inventory.csv
3601,16,117,2741,352,Mission for Essential Drugs,2026-06-20,pharmacy_inventory.csv
3602,16,281,2129,381,Medisel Kenya,2026-04-12,pharmacy_inventory.csv
3603,17,285,86,416,Phillips Healthcare,2026-06-24,pharmacy_inventory.csv
3604,17,213,1846,474,Lab & Allied,2026-05-05,pharmacy_inventory.csv
3605,17,257,4801,309,Medisel Kenya,2026-05-12,pharmacy_inventory.csv
3606,17,88,3997,464,Harleys Limited,2026-06-16,pharmacy_inventory.csv
3607,17,99,558,460,Lab & Allied,2026-06-20,pharmacy_inventory.csv
3608,17,212,4350,471,KEMSA,2026-04-20,pharmacy_inventory.csv
3609,17,201,1280,164,Lab & Allied,2026-06-22,pharmacy_inventory.csv
3610,17,26,1828,234,Phillips Healthcare,2026-04-05,pharmacy_inventory.csv
3611,17,194,607,426,Lab & Allied,2026-05-23,pharmacy_inventory.csv
3612,17,150,835,252,Medisel Kenya,2026-04-18,pharmacy_inventory.csv
3613,17,27,1874,426,Lab & Allied,2026-05-09,pharmacy_inventory.csv
3614,17,73,2554,234,Medisel Kenya,2026-03-31,pharmacy_inventory.csv
3615,17,106,3298,194,Harleys Limited,2026-04-29,pharmacy_inventory.csv
3616,17,297,2860,413,Medisel Kenya,2026-06-22,pharmacy_inventory.csv
3617,17,96,202,406,Phillips Healthcare,2026-04-28,pharmacy_inventory.csv
3618,17,230,4454,446,Revital Healthcare,2026-04-01,pharmacy_inventory.csv
3619,17,256,3237,411,Phillips Healthcare,2026-05-18,pharmacy_inventory.csv
3620,17,97,371,341,Harleys Limited,2026-05-10,pharmacy_inventory.csv
3621,17,161,1555,203,Revital Healthcare,2026-06-18,pharmacy_inventory.csv
3622,17,62,2889,232,Mission for Essential Drugs,2026-05-08,pharmacy_inventory.csv
3623,17,56,59,480,KEMSA,2026-05-17,pharmacy_inventory.csv
3624,17,52,3148,110,Lab & Allied,2026-04-13,pharmacy_inventory.csv
3625,17,36,1145,164,Mission for Essential Drugs,2026-06-20,pharmacy_inventory.csv
3626,17,272,2697,393,Mission for Essential Drugs,2026-04-27,pharmacy_inventory.csv
3627,17,178,4933,140,Lab & Allied,2026-05-16,pharmacy_inventory.csv
3628,17,104,14,412,KEMSA,2026-04-24,pharmacy_inventory.csv
3629,17,30,1987,447,Mission for Essential Drugs,2026-05-23,pharmacy_inventory.csv
3630,17,188,3081,384,Mission for Essential Drugs,2026-04-28,pharmacy_inventory.csv
3631,17,49,4177,111,Phillips Healthcare,2026-06-23,pharmacy_inventory.csv
3632,17,241,1874,400,Phillips Healthcare,2026-04-21,pharmacy_inventory.csv
3633,17,114,4916,165,Lab & Allied,2026-04-23,pharmacy_inventory.csv
3634,17,259,3350,163,Mission for Essential Drugs,2026-05-22,pharmacy_inventory.csv
3635,17,59,3805,265,Surgipharm,2026-04-18,pharmacy_inventory.csv
3636,17,170,4718,471,Phillips Healthcare,2026-04-30,pharmacy_inventory.csv
3637,17,34,3780,211,KEMSA,2026-04-14,pharmacy_inventory.csv
3638,17,280,1072,373,Phillips Healthcare,2026-06-02,pharmacy_inventory.csv
3639,17,290,4667,226,Revital Healthcare,2026-05-16,pharmacy_inventory.csv
3640,17,143,2487,456,KEMSA,2026-06-20,pharmacy_inventory.csv
3641,17,70,2220,273,Mission for Essential Drugs,2026-06-03,pharmacy_inventory.csv
3642,17,144,2894,295,Revital Healthcare,2026-04-16,pharmacy_inventory.csv
3643,17,286,4923,236,Phillips Healthcare,2026-04-25,pharmacy_inventory.csv
3644,17,248,3694,243,Mission for Essential Drugs,2026-04-11,pharmacy_inventory.csv
3645,17,262,1621,246,Surgipharm,2026-04-14,pharmacy_inventory.csv
3646,17,17,1152,279,Phillips Healthcare,2026-05-26,pharmacy_inventory.csv
3647,17,160,3056,168,Phillips Healthcare,2026-06-21,pharmacy_inventory.csv
3648,17,228,193,500,Revital Healthcare,2026-05-01,pharmacy_inventory.csv
3649,17,279,4993,148,Revital Healthcare,2026-06-15,pharmacy_inventory.csv
3650,17,192,1205,476,Lab & Allied,2026-04-06,pharmacy_inventory.csv
3651,17,270,907,101,Mission for Essential Drugs,2026-05-19,pharmacy_inventory.csv
3652,17,203,4000,381,Phillips Healthcare,2026-05-23,pharmacy_inventory.csv
3653,17,146,4660,242,Harleys Limited,2026-06-18,pharmacy_inventory.csv
3654,17,125,755,136,Lab & Allied,2026-04-27,pharmacy_inventory.csv
3655,17,214,3324,175,Medisel Kenya,2026-04-16,pharmacy_inventory.csv
3656,17,55,2781,211,Revital Healthcare,2026-06-20,pharmacy_inventory.csv
3657,17,222,4776,168,Revital Healthcare,2026-06-15,pharmacy_inventory.csv
3658,17,167,4446,431,Mission for Essential Drugs,2026-06-18,pharmacy_inventory.csv
3659,17,240,2148,133,Phillips Healthcare,2026-06-26,pharmacy_inventory.csv
3660,17,242,3646,408,Phillips Healthcare,2026-06-17,pharmacy_inventory.csv
3661,17,263,1877,366,Lab & Allied,2026-04-11,pharmacy_inventory.csv
3662,17,193,1780,442,Phillips Healthcare,2026-05-06,pharmacy_inventory.csv
3663,17,173,4709,143,Phillips Healthcare,2026-04-22,pharmacy_inventory.csv
3664,17,187,156,120,Phillips Healthcare,2026-03-30,pharmacy_inventory.csv
3665,17,11,4445,239,KEMSA,2026-05-12,pharmacy_inventory.csv
3666,17,40,2417,372,Lab & Allied,2026-06-19,pharmacy_inventory.csv
3667,17,20,739,453,Revital Healthcare,2026-05-13,pharmacy_inventory.csv
3668,17,2,4537,170,Revital Healthcare,2026-04-03,pharmacy_inventory.csv
3669,17,29,4069,316,Phillips Healthcare,2026-04-28,pharmacy_inventory.csv
3670,17,68,2735,476,Mission for Essential Drugs,2026-04-15,pharmacy_inventory.csv
3671,17,220,364,132,Surgipharm,2026-06-19,pharmacy_inventory.csv
3672,17,126,4599,498,Phillips Healthcare,2026-04-22,pharmacy_inventory.csv
3673,17,208,2760,109,Surgipharm,2026-04-08,pharmacy_inventory.csv
3674,17,287,4026,327,Phillips Healthcare,2026-04-22,pharmacy_inventory.csv
3675,17,217,3513,478,Surgipharm,2026-04-08,pharmacy_inventory.csv
3676,17,158,4199,290,Surgipharm,2026-04-12,pharmacy_inventory.csv
3677,17,4,2931,109,KEMSA,2026-06-13,pharmacy_inventory.csv
3678,17,249,4829,447,Mission for Essential Drugs,2026-05-19,pharmacy_inventory.csv
3679,17,140,1276,252,Medisel Kenya,2026-05-12,pharmacy_inventory.csv
3680,17,90,2117,183,Mission for Essential Drugs,2026-06-22,pharmacy_inventory.csv
3681,17,105,1635,355,Surgipharm,2026-06-04,pharmacy_inventory.csv
3682,17,168,2877,401,Lab & Allied,2026-05-05,pharmacy_inventory.csv
3683,17,85,3189,394,Harleys Limited,2026-04-18,pharmacy_inventory.csv
3684,17,117,2773,344,KEMSA,2026-06-01,pharmacy_inventory.csv
3685,17,65,600,122,KEMSA,2026-06-16,pharmacy_inventory.csv
3686,17,8,4207,227,Phillips Healthcare,2026-05-04,pharmacy_inventory.csv
3687,17,110,4138,401,Phillips Healthcare,2026-05-25,pharmacy_inventory.csv
3688,17,15,76,411,Revital Healthcare,2026-04-01,pharmacy_inventory.csv
3689,17,174,2806,315,Surgipharm,2026-05-06,pharmacy_inventory.csv
3690,17,289,2760,433,Surgipharm,2026-05-30,pharmacy_inventory.csv
3691,17,294,4651,393,Surgipharm,2026-05-01,pharmacy_inventory.csv
3692,17,60,358,252,KEMSA,2026-05-24,pharmacy_inventory.csv
3693,17,184,3694,180,Lab & Allied,2026-06-03,pharmacy_inventory.csv
3694,17,130,3008,478,Revital Healthcare,2026-06-24,pharmacy_inventory.csv
3695,17,155,1038,106,Phillips Healthcare,2026-04-16,pharmacy_inventory.csv
3696,17,206,2281,191,Phillips Healthcare,2026-05-20,pharmacy_inventory.csv
3697,17,136,3578,102,Surgipharm,2026-05-23,pharmacy_inventory.csv
3698,17,58,4268,194,Mission for Essential Drugs,2026-05-06,pharmacy_inventory.csv
3699,17,108,1372,213,Phillips Healthcare,2026-05-05,pharmacy_inventory.csv
3700,17,200,2084,306,Phillips Healthcare,2026-05-25,pharmacy_inventory.csv
3701,17,115,3781,242,KEMSA,2026-05-31,pharmacy_inventory.csv
3702,17,207,2287,264,KEMSA,2026-05-20,pharmacy_inventory.csv
3703,17,77,4400,482,Lab & Allied,2026-06-02,pharmacy_inventory.csv
3704,17,239,2345,357,Harleys Limited,2026-04-02,pharmacy_inventory.csv
3705,17,181,1700,318,Surgipharm,2026-04-07,pharmacy_inventory.csv
3706,17,9,4900,270,Lab & Allied,2026-06-26,pharmacy_inventory.csv
3707,17,50,2241,402,Phillips Healthcare,2026-04-13,pharmacy_inventory.csv
3708,17,48,4067,182,Surgipharm,2026-05-26,pharmacy_inventory.csv
3709,17,205,54,444,Surgipharm,2026-04-25,pharmacy_inventory.csv
3710,17,151,887,340,Phillips Healthcare,2026-06-20,pharmacy_inventory.csv
3711,17,157,2766,103,Mission for Essential Drugs,2026-06-09,pharmacy_inventory.csv
3712,17,86,1745,499,Surgipharm,2026-04-18,pharmacy_inventory.csv
3713,17,134,4188,285,Mission for Essential Drugs,2026-06-18,pharmacy_inventory.csv
3714,17,116,2740,420,Mission for Essential Drugs,2026-06-17,pharmacy_inventory.csv
3715,17,236,2561,106,Surgipharm,2026-06-27,pharmacy_inventory.csv
3716,17,142,4561,260,Surgipharm,2026-06-16,pharmacy_inventory.csv
3717,17,198,1158,355,Surgipharm,2026-04-24,pharmacy_inventory.csv
3718,17,227,4725,439,Medisel Kenya,2026-05-29,pharmacy_inventory.csv
3719,17,278,2754,426,Phillips Healthcare,2026-04-01,pharmacy_inventory.csv
3720,17,264,608,447,Lab & Allied,2026-05-02,pharmacy_inventory.csv
3721,17,156,2765,115,Phillips Healthcare,2026-04-05,pharmacy_inventory.csv
3722,17,79,1819,162,Surgipharm,2026-06-19,pharmacy_inventory.csv
3723,17,211,2056,264,Phillips Healthcare,2026-05-25,pharmacy_inventory.csv
3724,17,252,3578,324,Lab & Allied,2026-05-26,pharmacy_inventory.csv
3725,17,10,3921,404,KEMSA,2026-06-10,pharmacy_inventory.csv
3726,17,91,314,383,Surgipharm,2026-06-06,pharmacy_inventory.csv
3727,17,172,123,414,Medisel Kenya,2026-05-28,pharmacy_inventory.csv
3728,17,268,844,414,Medisel Kenya,2026-06-14,pharmacy_inventory.csv
3729,17,57,2128,164,Lab & Allied,2026-05-14,pharmacy_inventory.csv
3730,17,5,3176,121,Surgipharm,2026-06-18,pharmacy_inventory.csv
3731,17,246,1788,190,KEMSA,2026-04-20,pharmacy_inventory.csv
3732,17,78,4773,300,Phillips Healthcare,2026-05-19,pharmacy_inventory.csv
3733,17,138,2122,194,Mission for Essential Drugs,2026-05-11,pharmacy_inventory.csv
3734,17,223,1804,162,Phillips Healthcare,2026-04-15,pharmacy_inventory.csv
3735,17,190,2270,492,Phillips Healthcare,2026-05-24,pharmacy_inventory.csv
3736,17,14,3205,427,Phillips Healthcare,2026-06-21,pharmacy_inventory.csv
3737,17,180,264,333,Harleys Limited,2026-05-03,pharmacy_inventory.csv
3738,17,98,4895,358,Phillips Healthcare,2026-05-02,pharmacy_inventory.csv
3739,17,75,4175,405,Surgipharm,2026-04-29,pharmacy_inventory.csv
3740,17,18,2842,396,Phillips Healthcare,2026-06-08,pharmacy_inventory.csv
3741,17,24,3833,247,Surgipharm,2026-04-16,pharmacy_inventory.csv
3742,17,260,3652,319,Revital Healthcare,2026-06-12,pharmacy_inventory.csv
3743,17,210,4612,314,Medisel Kenya,2026-04-30,pharmacy_inventory.csv
3744,17,299,4368,133,Medisel Kenya,2026-04-07,pharmacy_inventory.csv
3745,17,66,1275,162,Revital Healthcare,2026-04-05,pharmacy_inventory.csv
3746,17,137,676,432,KEMSA,2026-06-07,pharmacy_inventory.csv
3747,17,224,2063,206,Mission for Essential Drugs,2026-05-19,pharmacy_inventory.csv
3748,17,22,4769,265,KEMSA,2026-05-31,pharmacy_inventory.csv
3749,17,124,2054,454,KEMSA,2026-05-10,pharmacy_inventory.csv
3750,17,102,509,197,Phillips Healthcare,2026-05-21,pharmacy_inventory.csv
3751,17,64,4189,382,KEMSA,2026-04-07,pharmacy_inventory.csv
3752,17,235,3603,244,Phillips Healthcare,2026-06-15,pharmacy_inventory.csv
3753,17,92,751,104,Revital Healthcare,2026-04-24,pharmacy_inventory.csv
3754,17,95,1533,140,Medisel Kenya,2026-04-02,pharmacy_inventory.csv
3755,17,183,4140,270,Surgipharm,2026-04-07,pharmacy_inventory.csv
3756,17,234,1797,387,Revital Healthcare,2026-04-28,pharmacy_inventory.csv
3757,17,258,2909,444,Phillips Healthcare,2026-06-18,pharmacy_inventory.csv
3758,17,219,4377,288,Phillips Healthcare,2026-05-07,pharmacy_inventory.csv
3759,17,204,4049,492,Lab & Allied,2026-05-17,pharmacy_inventory.csv
3760,17,101,853,289,Medisel Kenya,2026-03-31,pharmacy_inventory.csv
3761,17,202,4025,307,Lab & Allied,2026-05-03,pharmacy_inventory.csv
3762,17,148,2317,376,Mission for Essential Drugs,2026-05-08,pharmacy_inventory.csv
3763,17,87,3853,358,Harleys Limited,2026-04-29,pharmacy_inventory.csv
3764,17,295,1600,343,Medisel Kenya,2026-04-24,pharmacy_inventory.csv
3765,17,107,401,225,Phillips Healthcare,2026-05-16,pharmacy_inventory.csv
3766,17,288,3348,439,KEMSA,2026-04-25,pharmacy_inventory.csv
3767,17,196,753,378,Harleys Limited,2026-05-12,pharmacy_inventory.csv
3768,17,284,4566,414,Lab & Allied,2026-06-01,pharmacy_inventory.csv
3769,17,273,1979,418,Revital Healthcare,2026-04-13,pharmacy_inventory.csv
3770,17,72,4760,383,Medisel Kenya,2026-06-02,pharmacy_inventory.csv
3771,17,162,2561,119,KEMSA,2026-05-11,pharmacy_inventory.csv
3772,17,82,2837,390,Mission for Essential Drugs,2026-05-13,pharmacy_inventory.csv
3773,17,147,1484,136,Revital Healthcare,2026-04-25,pharmacy_inventory.csv
3774,17,267,2081,416,Phillips Healthcare,2026-05-29,pharmacy_inventory.csv
3775,17,109,2971,467,KEMSA,2026-05-01,pharmacy_inventory.csv
3776,17,128,3670,500,Revital Healthcare,2026-04-14,pharmacy_inventory.csv
3777,17,149,455,405,Harleys Limited,2026-04-09,pharmacy_inventory.csv
3778,17,253,1477,415,KEMSA,2026-06-05,pharmacy_inventory.csv
3779,17,177,3257,304,Revital Healthcare,2026-06-15,pharmacy_inventory.csv
3780,17,169,140,254,Medisel Kenya,2026-06-27,pharmacy_inventory.csv
3781,17,19,4033,212,Mission for Essential Drugs,2026-04-09,pharmacy_inventory.csv
3782,17,28,1891,167,Revital Healthcare,2026-04-17,pharmacy_inventory.csv
3783,17,282,2840,118,Revital Healthcare,2026-04-14,pharmacy_inventory.csv
3784,17,122,3028,320,Mission for Essential Drugs,2026-06-08,pharmacy_inventory.csv
3785,17,3,1502,436,Lab & Allied,2026-05-31,pharmacy_inventory.csv
3786,17,255,3436,429,Medisel Kenya,2026-05-20,pharmacy_inventory.csv
3787,17,41,2748,163,Surgipharm,2026-04-07,pharmacy_inventory.csv
3788,17,67,3697,329,Revital Healthcare,2026-05-15,pharmacy_inventory.csv
3789,17,221,2972,198,Harleys Limited,2026-05-06,pharmacy_inventory.csv
3790,17,69,294,228,Medisel Kenya,2026-06-07,pharmacy_inventory.csv
3791,17,35,1326,302,Mission for Essential Drugs,2026-05-09,pharmacy_inventory.csv
3792,17,118,900,180,Revital Healthcare,2026-06-16,pharmacy_inventory.csv
3793,17,215,3646,436,Medisel Kenya,2026-04-13,pharmacy_inventory.csv
3794,17,283,793,453,Lab & Allied,2026-06-06,pharmacy_inventory.csv
3795,17,244,2579,108,Surgipharm,2026-05-22,pharmacy_inventory.csv
3796,17,229,4119,451,Lab & Allied,2026-06-23,pharmacy_inventory.csv
3797,17,159,378,242,Surgipharm,2026-05-24,pharmacy_inventory.csv
3798,17,71,4928,185,Lab & Allied,2026-05-07,pharmacy_inventory.csv
3799,17,164,1681,468,Surgipharm,2026-06-01,pharmacy_inventory.csv
3800,17,261,2696,258,Lab & Allied,2026-06-06,pharmacy_inventory.csv
3801,17,186,1571,313,Lab & Allied,2026-04-06,pharmacy_inventory.csv
3802,17,39,1950,126,Surgipharm,2026-04-07,pharmacy_inventory.csv
3803,17,197,4693,491,Surgipharm,2026-06-19,pharmacy_inventory.csv
3804,17,54,648,338,Lab & Allied,2026-05-18,pharmacy_inventory.csv
3805,17,182,3153,423,Mission for Essential Drugs,2026-04-17,pharmacy_inventory.csv
3806,17,80,1081,444,Phillips Healthcare,2026-06-22,pharmacy_inventory.csv
3807,17,185,3262,495,Mission for Essential Drugs,2026-05-24,pharmacy_inventory.csv
3808,17,271,1092,446,Surgipharm,2026-05-24,pharmacy_inventory.csv
3809,17,132,137,335,Medisel Kenya,2026-04-11,pharmacy_inventory.csv
